OBJECTID,Ruee_Calculado,Rule_Calculado,Nombre,Calle,Nro_de_puerta,Nro_de_Centro,Telefono,Mail,Departamento,Localidad,DEPEND,DEPENDID,OFERTA_CICLOBASICO,OFERTA_BACHILLERGRAL,GRADO_ANNO,BACHIILER_DIVNOMBRE,Turno,PLAN,HORARIO,MODALIDAD,NOMBRELIC,MATRICULA,MATRICULA_PRIVADO,TAM_MEDIO_GRUPO,TAM_MEDIO_GRUPO_PRIVADO,REPETICION,REPETICION_PRIVADO,DESERCION,DESERCION_PRIVADO,CANT_AULAS,CANT__AULAS__PRIVADAS,Paraje,DescPlan,RUEE_RAD,x,y,RUEE_RAD_Long
,1201024,3010296,MONTEVIDEO Nº24-  CARLOS SABAT ERCASTY,PRESBITERO  JOSE BARRALES,2500,0,2312.32.60 - 2312.42.04,,MONTEVIDEO,MONTEVIDEO,1024,1024,1,0,3,,4,PLAN 2013 EXPERIMENTAL EXTRA EDAD,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 24,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,565928,6144762,
,1201024,3010296,MONTEVIDEO Nº24-  CARLOS SABAT ERCASTY,PRESBITERO  JOSE BARRALES,2500,0,2312.32.60 - 2312.42.04,,MONTEVIDEO,MONTEVIDEO,1024,1024,1,0,7,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 24,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,565928,6144762,
,1201024,3010296,MONTEVIDEO Nº24-  CARLOS SABAT ERCASTY,PRESBITERO  JOSE BARRALES,2500,0,2312.32.60 - 2312.42.04,,MONTEVIDEO,MONTEVIDEO,1024,1024,1,0,7,,2E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 24,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,565928,6144762,
,1201024,3010296,MONTEVIDEO Nº24-  CARLOS SABAT ERCASTY,PRESBITERO  JOSE BARRALES,2500,0,2312.32.60 - 2312.42.04,,MONTEVIDEO,MONTEVIDEO,1024,1024,1,0,8,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 24,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,565928,6144762,
,1201024,3010296,MONTEVIDEO Nº24-  CARLOS SABAT ERCASTY,PRESBITERO  JOSE BARRALES,2500,0,2312.32.60 - 2312.42.04,,MONTEVIDEO,MONTEVIDEO,1024,1024,1,0,8,,2E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 24,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,565928,6144762,
,1201024,3010296,MONTEVIDEO Nº24-  CARLOS SABAT ERCASTY,PRESBITERO  JOSE BARRALES,2500,0,2312.32.60 - 2312.42.04,,MONTEVIDEO,MONTEVIDEO,1024,1024,1,0,9,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 24,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,565928,6144762,
,1201024,3010296,MONTEVIDEO Nº24-  CARLOS SABAT ERCASTY,PRESBITERO  JOSE BARRALES,2500,0,2312.32.60 - 2312.42.04,,MONTEVIDEO,MONTEVIDEO,1024,1024,1,0,9,,2E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 24,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,565928,6144762,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,4,,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,5,HUMANÍSTICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,5,BIOLÓGICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,5,CIENTÍFICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,DERECHO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,ECONOMÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,MEDICINA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,INGENIERÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,4,,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,5,DIV.HUMANÍSTICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,5,DIV.BIOLÓGICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,5,DIV.CIENTÍFICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,SOCIAL HUMANÍSTICO,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,SOCIAL ECONOMÍA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,CIENCIAS BIOLÓGICAS,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,0,1,6,FÍSICO MATEMÁTICO,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,1,0,7,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,1,0,8,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,583920,6148930,
,1201025,3010297,MONTEVIDEO Nº25-  JOSE BELLONI,"CON. MALDONADO 81201, RUTA 8 KM 16.800 ( DON BOSCO)",81201,0,2222.10.44 - 2227.90.39,,MONTEVIDEO,MONTEVIDEO,1025,1025,1,0,9,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 25,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,583920,6148930,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,4,,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,HUMANÍSTICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,BIOLÓGICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,CIENTÍFICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,DERECHO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,ECONOMÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,MEDICINA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,ARQUITECTURA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,INGENIERÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,4,,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,4,,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,DIV.HUMANÍSTICA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,DIV.HUMANÍSTICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,DIV.BIOLÓGICA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,DIV.BIOLÓGICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,DIV.CIENTÍFICA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,DIV.CIENTÍFICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,5,DIV.ARTE Y EXPRESIÓN,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,SOCIAL HUMANÍSTICO,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,SOCIAL HUMANÍSTICO,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,SOCIAL ECONOMÍA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,SOCIAL ECONOMÍA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,CIENCIAS BIOLÓGICAS,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,CIENCIAS BIOLÓGICAS,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,FÍSICO MATEMÁTICO,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,MATEMÁTICA Y DISEÑO,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201026,3010298,MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,DR. JOAQUIN REQUENA,3010,0,2200.15.64 - 2200.58.69,,MONTEVIDEO,MONTEVIDEO,1026,1026,0,1,6,ARTE Y EXPRESIÓN,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 26,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,575553,6140865,
,1201027,3010628,MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,BUENOS AIRES,468,0,2915.75.16 - 2915.99.69,,MONTEVIDEO,MONTEVIDEO,1027,1027,0,1,4,,1,PLAN 1994 MARTHA AVERBUG,DIURNO,SEMESTRAL,MONTEVIDEO Nº 27,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,572620,6136800,
,1201027,3010628,MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,BUENOS AIRES,468,0,2915.75.16 - 2915.99.69,,MONTEVIDEO,MONTEVIDEO,1027,1027,0,1,4,,2,PLAN 1994 MARTHA AVERBUG,DIURNO,SEMESTRAL,MONTEVIDEO Nº 27,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,572620,6136800,
,1201027,3010628,MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,BUENOS AIRES,468,0,2915.75.16 - 2915.99.69,,MONTEVIDEO,MONTEVIDEO,1027,1027,0,1,4,,3,PLAN 1994 MARTHA AVERBUG,DIURNO,SEMESTRAL,MONTEVIDEO Nº 27,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,572620,6136800,
,1201027,3010628,MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,BUENOS AIRES,468,0,2915.75.16 - 2915.99.69,,MONTEVIDEO,MONTEVIDEO,1027,1027,1,0,3,,1,PLAN 1996 EXTRA EDAD,DIURNO,ANUAL,MONTEVIDEO Nº 27,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,572620,6136800,
,1201027,3010628,MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,BUENOS AIRES,468,0,2915.75.16 - 2915.99.69,,MONTEVIDEO,MONTEVIDEO,1027,1027,1,0,3,,2,PLAN 1996 EXTRA EDAD,DIURNO,ANUAL,MONTEVIDEO Nº 27,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,572620,6136800,
,1201027,3010628,MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,BUENOS AIRES,468,0,2915.75.16 - 2915.99.69,,MONTEVIDEO,MONTEVIDEO,1027,1027,1,0,3,,3,PLAN 1996 EXTRA EDAD,DIURNO,ANUAL,MONTEVIDEO Nº 27,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,572620,6136800,
