Nombre,direccion_completa,Departamento,Localidad,Longitud,Latitud,Ambito
MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,"DR. JOAQUIN REQUENA, 3010",MONTEVIDEO,MONTEVIDEO,-56.17333448,-34.87177333,Urbano
MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,"DR. JOAQUIN REQUENA, 3010",MONTEVIDEO,MONTEVIDEO,-56.17333448,-34.87177333,Urbano
MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,"DR. JOAQUIN REQUENA, 3010",MONTEVIDEO,MONTEVIDEO,-56.17333448,-34.87177333,Urbano
MONTEVIDEO Nº26-  ARMANDO ACOSTA Y LARA DIAZ,"DR. JOAQUIN REQUENA, 3010",MONTEVIDEO,MONTEVIDEO,-56.17333448,-34.87177333,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº27-   FRANCISCO ANTONIO MACIEL,"BUENOS AIRES, 468",MONTEVIDEO,MONTEVIDEO,-56.20507023,-34.90864029,Urbano
MONTEVIDEO Nº28 -   PURIFICACION,"BULEVAR ESPAÑA , ESQ. ELLAURI, 2772",MONTEVIDEO,MONTEVIDEO,-56.15294108,-34.91431164,Urbano
MONTEVIDEO Nº28 -   PURIFICACION,"BULEVAR ESPAÑA , ESQ. ELLAURI, 2772",MONTEVIDEO,MONTEVIDEO,-56.15294108,-34.91431164,Urbano
MONTEVIDEO Nº28 -   PURIFICACION,"BULEVAR ESPAÑA , ESQ. ELLAURI, 2772",MONTEVIDEO,MONTEVIDEO,-56.15294108,-34.91431164,Urbano
MONTEVIDEO Nº28 -   PURIFICACION,"BULEVAR ESPAÑA , ESQ. ELLAURI, 2772",MONTEVIDEO,MONTEVIDEO,-56.15294108,-34.91431164,Urbano
MONTEVIDEO Nº29 -   ALICIA GOYENA,"BLANDENGUES ESQ CONSTITUCION, 2020",MONTEVIDEO,MONTEVIDEO,-56.17582224,-34.88561373,Urbano
MONTEVIDEO Nº29 -   ALICIA GOYENA,"BLANDENGUES ESQ CONSTITUCION, 2020",MONTEVIDEO,MONTEVIDEO,-56.17582224,-34.88561373,Urbano
MONTEVIDEO Nº29 -   ALICIA GOYENA,"BLANDENGUES ESQ CONSTITUCION, 2020",MONTEVIDEO,MONTEVIDEO,-56.17582224,-34.88561373,Urbano
MONTEVIDEO Nº29 -   ALICIA GOYENA,"BLANDENGUES ESQ CONSTITUCION, 2020",MONTEVIDEO,MONTEVIDEO,-56.17582224,-34.88561373,Urbano
MONTEVIDEO Nº29 -   ALICIA GOYENA,"BLANDENGUES ESQ CONSTITUCION, 2020",MONTEVIDEO,MONTEVIDEO,-56.17582224,-34.88561373,Urbano
MONTEVIDEO Nº29 -   ALICIA GOYENA,"BLANDENGUES ESQ CONSTITUCION, 2020",MONTEVIDEO,MONTEVIDEO,-56.17582224,-34.88561373,Urbano
MONTEVIDEO Nº30 -   CAGANCHA,"JOSE B. Y ORDOÑEZ 1401 ESQ. RIVERA, 1410",MONTEVIDEO,MONTEVIDEO,-56.12571311,-34.89704921,Urbano
MONTEVIDEO Nº30 -   CAGANCHA,"JOSE B. Y ORDOÑEZ 1401 ESQ. RIVERA, 1410",MONTEVIDEO,MONTEVIDEO,-56.12571311,-34.89704921,Urbano
MONTEVIDEO Nº30 -   CAGANCHA,"JOSE B. Y ORDOÑEZ 1401 ESQ. RIVERA, 1410",MONTEVIDEO,MONTEVIDEO,-56.12571311,-34.89704921,Urbano
MONTEVIDEO Nº30 -   CAGANCHA,"JOSE B. Y ORDOÑEZ 1401 ESQ. RIVERA, 1410",MONTEVIDEO,MONTEVIDEO,-56.12571311,-34.89704921,Urbano
MONTEVIDEO Nº30 -   CAGANCHA,"JOSE B. Y ORDOÑEZ 1401 ESQ. RIVERA, 1410",MONTEVIDEO,MONTEVIDEO,-56.12571311,-34.89704921,Urbano
MONTEVIDEO Nº30 -   CAGANCHA,"JOSE B. Y ORDOÑEZ 1401 ESQ. RIVERA, 1410",MONTEVIDEO,MONTEVIDEO,-56.12571311,-34.89704921,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº31 -  DR. LUIS ALBERTO DE HERRERA,"18 DE DICIEMBRE, 1600",MONTEVIDEO,MONTEVIDEO,-56.10393155,-34.89218359,Urbano
MONTEVIDEO Nº32 -   GUAYABO,"CARLOS ROXLO, ESQ. PAYSANDU, 1611",MONTEVIDEO,MONTEVIDEO,-56.1832368,-34.90047917,Urbano
MONTEVIDEO Nº32 -   GUAYABO,"CARLOS ROXLO, ESQ. PAYSANDU, 1611",MONTEVIDEO,MONTEVIDEO,-56.1832368,-34.90047917,Urbano
MONTEVIDEO Nº32 -   GUAYABO,"CARLOS ROXLO, ESQ. PAYSANDU, 1611",MONTEVIDEO,MONTEVIDEO,-56.1832368,-34.90047917,Urbano
MONTEVIDEO Nº32 -   GUAYABO,"CARLOS ROXLO, ESQ. PAYSANDU, 1611",MONTEVIDEO,MONTEVIDEO,-56.1832368,-34.90047917,Urbano
MONTEVIDEO Nº32 -   GUAYABO,"CARLOS ROXLO, ESQ. PAYSANDU, 1611",MONTEVIDEO,MONTEVIDEO,-56.1832368,-34.90047917,Urbano
MONTEVIDEO Nº32 -   GUAYABO,"CARLOS ROXLO, ESQ. PAYSANDU, 1611",MONTEVIDEO,MONTEVIDEO,-56.1832368,-34.90047917,Urbano
MONTEVIDEO Nº32 -   GUAYABO,"CARLOS ROXLO, ESQ. PAYSANDU, 1611",MONTEVIDEO,MONTEVIDEO,-56.1832368,-34.90047917,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº33 -   BERNARDINA FRAGOSO DE RIVERA,"CNO. CARRASCO Y LUGO, ",MONTEVIDEO,MONTEVIDEO,-56.10360748,-34.88776277,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº34 -   RAFAELA VILLAGRAN DE ARTIGAS,"CUAREIM, 1381",MONTEVIDEO,MONTEVIDEO,-56.19046968,-34.90512637,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº35 -  INSTITUTO VAZQUEZ ACEVEDO,"JOSE ENRIQUE RODO CASI EDUARDO, 1875",MONTEVIDEO,MONTEVIDEO,-56.17560989,-34.90358372,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº36 -  INSTITUTO BATLLE Y ORDOÑEZ,"CNO. CASTRO 711 / MARIA ORTICOCHEA 4170, 711 / 4170",MONTEVIDEO,MONTEVIDEO,-56.20188548,-34.84971831,Urbano
MONTEVIDEO Nº37 -   DR. JAVIER BARRIOS AMORIN,"VASCONSELLOS ESQ.OSVALDO CRUZ, ",MONTEVIDEO,MONTEVIDEO,-56.13935644,-34.85339478,Urbano
MONTEVIDEO Nº37 -   DR. JAVIER BARRIOS AMORIN,"VASCONSELLOS ESQ.OSVALDO CRUZ, ",MONTEVIDEO,MONTEVIDEO,-56.13935644,-34.85339478,Urbano
MONTEVIDEO Nº37 -   DR. JAVIER BARRIOS AMORIN,"VASCONSELLOS ESQ.OSVALDO CRUZ, ",MONTEVIDEO,MONTEVIDEO,-56.13935644,-34.85339478,Urbano
MONTEVIDEO Nº37 -   DR. JAVIER BARRIOS AMORIN,"VASCONSELLOS ESQ.OSVALDO CRUZ, ",MONTEVIDEO,MONTEVIDEO,-56.13935644,-34.85339478,Urbano
MONTEVIDEO Nº37 -   DR. JAVIER BARRIOS AMORIN,"VASCONSELLOS ESQ.OSVALDO CRUZ, ",MONTEVIDEO,MONTEVIDEO,-56.13935644,-34.85339478,Urbano
MONTEVIDEO Nº37 -   DR. JAVIER BARRIOS AMORIN,"VASCONSELLOS ESQ.OSVALDO CRUZ, ",MONTEVIDEO,MONTEVIDEO,-56.13935644,-34.85339478,Urbano
MONTEVIDEO Nº38 -   DR. EMILIO FRUGONI,"RUPERTO PEREZ MARTINEZ, 882",MONTEVIDEO,MONTEVIDEO,-56.23527748,-34.86657892,Urbano
